0.03333,MOT_mc_bg_black_00,b80-60,,
26.264039999999998,1,sort,-26300,
26.264039999999998,2,2-1,,f1
26.264039999999998,2,sort,-26300,
40.72926,3,4-1,,
40.72926,2,2-4,,
40.72926,1,2-4,,
41.06256,MOT_mc_special_02,cut04,,
41.229209999999995,3,hj1,,
41.229209999999995,2,hj4,,
41.229209999999995,1,hj4,,
41.92914,3,w1,,b1
41.92914,3,sort,-26300,
41.92914,2,w4,,b1
41.92914,2,sort,-26300,
41.92914,1,j4-2,,
42.429089999999995,1,lp2,,
43.36233,3,1-2,,f2
43.36233,3,sort,-26300,
43.36233,2,4-2,,f2
43.36233,2,sort,-26300,
43.36233,1,j2-3,,
43.89561,1,lp3,,
49.16175,MOT_mc_special_02,cut06,,
51.26154,3,2-3,r2,
51.26154,2,2-4,l2,
51.26154,1,2-3,,
51.62817,3,lp3,,
51.62817,2,lp4,,
51.62817,1,lp3,,
52.62807,3,hj3,,
52.62807,2,hj4,,
52.62807,1,hj3,,
53.26134,3,3-1,,
53.26134,2,4-1,,
53.26134,1,3-1,,
53.62797,3,lp1,,
53.62797,2,lp1,,
53.62797,1,lp1,,
54.82785,3,1-4,rb1,
54.82785,2,1-4,lb1,
54.82785,1,1-4,,
55.16115,3,lp4,,
55.16115,2,lp4,,
55.16115,1,lp4,,
56.49435,3,4-3,,b1
56.49435,3,sort,-26300,
56.49435,2,4-3,,b1
56.49435,2,sort,-26300,
56.79432,1,j4-1,,
57.3276,3,w3,,
57.3276,2,w3,,
57.3276,1,lp1,,
58.160849999999996,3,3-2,r2,
58.160849999999996,2,3-4,l2,
58.160849999999996,1,j1-2,,
58.49415,3,w2,,
58.49415,2,w4,,
58.660799999999995,1,lp2,,
59.460719999999995,1,2-3,,
59.460719999999995,3,,r3,
59.460719999999995,2,,l3,
59.827349999999996,1,lp3,,
60.660599999999995,1,3-1,,
60.660599999999995,3,2-3,r4,
60.660599999999995,2,4-1,l4,
61.16055,1,hj1,,
61.16055,3,sj3,,
61.16055,2,sj1,,
61.6605,3,w3,,
61.6605,2,w1,,
61.860479999999995,1,lp1,,
63.526979999999995,1,1-3,,b0
63.526979999999995,1,sort,-26300,
63.526979999999995,3,3-1,rb3,b0
63.526979999999995,3,sort,-26300,
63.526979999999995,2,1-3,lb3,b0
63.526979999999995,2,sort,-26300,
63.860279999999996,MOT_all,cut_06,,
63.893609999999995,1,j3-4,,
63.893609999999995,3,1-2,rb2,
63.893609999999995,2,3-2,lb2,
64.39356,1,4-2,,b1
64.39356,1,sort,-26300,
64.39356,3,2-3,rb1,
64.39356,2,2-4,lb1,
64.76019,2,4-1,,f2
64.76019,2,sort,-26300,
64.76019,3,w3,,
65.09349,MOT_all,cut_07,,
65.22681,1,w2,,
65.22681,2,lp1,lb0,
65.46012,2,,r1,
65.69342999999999,2,1-3,,
66.02673,2,lp3,rb0,
66.29337,2,,l1,
66.52668,2,j3-2,,
67.02663,2,w2,,
67.15995,3,3-1,,f2
67.15995,3,sort,-26300,
67.6599,3,lp1,rb0,
67.92654,3,,l1,
68.15984999999999,3,,lb0,
68.42649,3,,r1,
68.65979999999999,3,j1-2,,
69.15975,3,w2,,
69.25974,1,2-3,,f2
69.25974,1,sort,-26300,
69.75968999999999,1,lp3,r1,
69.993,1,,rb0,
70.22631,1,,l1,
70.45962,1,,lb0,
70.72626,1,j3-4,,
71.22621,1,w4,,
71.39286,1,j4-2,,
71.89281,1,lp2,,
72.69273,1,1-2,,
72.69273,2,2-1,l2,
72.69273,3,2-3,r2,
73.02602999999999,1,lp2,,
73.02602999999999,2,lp1,,
73.02602999999999,3,lp3,,
73.05936,MOT_all,cut_08,,
73.05936,MOT_control_all,cut1B_6,,
73.59264,1,j2-3,,
73.59264,2,j1-4,,
73.59264,3,j3-2,,
74.09259,1,3-4,,
74.09259,2,4-3,,
74.09259,3,2-1,,
74.49255,1,hj4,,
74.49255,2,hj3,,
74.49255,3,hj1,,
75.15915,1,4-3,,
75.15915,2,3-4,lb1,
75.15915,3,1-3,rb1,
75.49244999999999,1,lp3,,
75.49244999999999,2,lp4,,
75.49244999999999,3,lp3,,
75.9924,1,3-4,,
75.9924,2,4-2,,
75.9924,3,3-2,,
76.3257,1,sj4,,
76.3257,2,sj2,,
76.3257,3,sj2,,
76.82565,1,3-1,,
76.82565,2,4-3,lb0,
76.82565,3,3-1,rb0,
77.15894999999999,1,lp1,,
77.15894999999999,2,lp3,,
77.15894999999999,3,lp1,,
77.89220999999999,1,1-3,,
77.89220999999999,2,3-1,r1,
77.89220999999999,3,1-3,l1,
78.22551,1,w3,,
78.22551,2,w1,,
78.22551,3,w3,,
78.79212,MOT_mc_bg_black_00,b0-65,,
78.79212,MOT_all,cut_09,,
80.12532,MOT_mc_special_03,cut07_01,,
81.05856,MOT_control_all,cut1B_7,,
82.72506,3,3-1,lb0,
83.05836,3,lp1,,
92.49074999999999,2,3-1,l2,
92.82405,2,lp1,,
95.52378,2,1-3,lb1,
95.52378,3,3-1,rb1,
95.52378,1,4-2,,
95.92374,2,j3-2,,
95.92374,3,j1-4,,
95.92374,1,j2-3,,
96.05705999999999,MOT_mc_bg_black_00,b45-0,,
96.39036,MOT_mc_back_00,bg2,,
96.42369,2,hj2,,
96.42369,3,hj4,,
96.42369,1,hj3,,
96.69032999999999,MOT_all,cut_10,,
97.09029,MOT_all,cut_11,,
97.09029,MOT_control_all,cut1B_8,,
97.09029,2,lp2,,
97.09029,3,lp4,,
97.09029,1,lp3,,
98.69013,2,j2-3,,
98.69013,3,j4-2,,
98.69013,1,j3-4,,
99.19008,2,lp3,lb0,
99.19008,3,lp2,rb0,
99.19008,1,lp4,,
99.55671,2,,r1,
99.55671,3,,l1,
99.55671,1,,,
99.85668,2,3-1,rb0,
99.85668,3,2-3,lb0,
99.85668,1,4-1,,
100.15665,2,lp1,l1,
100.15665,3,lp3,r1,
100.15665,1,lp1,,
100.48995,2,hj1,,
100.48995,3,hj3,,
100.48995,1,hj1,,
101.15655,2,1-3,,
101.15655,3,3-1,,
101.15655,1,1-3,,
101.48984999999999,2,lp3,,
101.48984999999999,3,lp1,,
101.48984999999999,1,lp3,,
102.72305999999999,2,j3-4,,
102.72305999999999,3,j1-4,,
103.22301,2,lp4,,
103.22301,3,lp4,,
103.22301,1,j3-4,,
103.72296,1,lp4,,
105.02283,2,4-2,,
105.02283,3,4-2,,
105.02283,1,4-2,,
105.35613,2,lp2,,
105.35613,3,lp2,,
105.35613,1,lp2,,
106.12272,2,2-3,l2,
106.12272,3,2-1,r2,
106.12272,1,2-1,,
106.58933999999999,2,hj3,,
106.58933999999999,3,hj1,,
106.58933999999999,1,hj1,,
107.28927,2,3-4,l3,
107.28927,3,1-3,r3,
107.28927,1,1-3,,
107.65589999999999,2,lp4,,
107.65589999999999,3,lp3,,
107.65589999999999,1,lp3,,
108.85578,2,4-1,lb2,
108.85578,3,3-2,rb2,
108.85578,1,3-4,,
109.12241999999999,MOT_mc_special_03,cut07_02,,
109.22241,2,1-4,lb1,
109.22241,3,2-1,rb1,
109.22241,1,4-2,,
109.62236999999999,2,4-2,lb0,
109.62236999999999,3,1-3,rb0,
109.62236999999999,1,2-1,,
109.95567,2,w2,,
109.95567,3,w3,,
109.95567,1,w1,,
113.15535,2,j2-1,,
113.15535,3,j3-2,,
113.15535,1,j1-3,,
113.6553,2,lp1,l1,
113.6553,3,lp2,r1,
113.6553,1,lp3,,
114.02193,2,,l2,
114.02193,3,,r2,
114.02193,1,,,
114.35522999999999,2,1-4,,
114.35522999999999,3,2-3,,
114.35522999999999,1,3-2,,
114.68853,2,w4,l3,
114.68853,3,w3,r3,
114.68853,1,w2,,
114.95517,2,sj4,,
114.95517,3,sj3,,
114.95517,1,sj2,,
115.45512,2,4-3,l4,
115.45512,3,3-2,r4,
115.45512,1,2-4,,b1
115.45512,1,sort,-26300,
115.78841999999999,2,lp3,lb3,
115.78841999999999,3,lp2,rb3,
115.78841999999999,1,lp4,,
116.02172999999999,2,,lb2,
116.02172999999999,3,,rb2,
116.02172999999999,1,,,f2
116.02172999999999,1,sort,-26300,
116.25504,2,,lb1,
116.25504,3,,rb1,
116.25504,1,,,
116.48835,2,3-1,lb0,
116.48835,3,2-3,rb0,
116.48835,1,4-3,,
116.82164999999999,2,sj1,,
116.82164999999999,3,sj3,,
116.82164999999999,1,sj3,,
117.32159999999999,2,1-3,,
117.32159999999999,3,3-1,,
117.32159999999999,1,3-2,,
117.48825,MOT_control_all,cut1B_9,,
117.6549,2,lp3,r1,
117.6549,3,lp1,l1,
117.6549,1,lp2,,
117.98819999999999,2,,r2,
117.98819999999999,3,,l2,
118.35482999999999,2,3-1,rb1,
118.35482999999999,3,1-3,lb1,
118.35482999999999,1,2-4,,
118.68813,2,sj1,,
118.68813,3,sj3,,
118.68813,1,sj4,,
119.22140999999999,2,1-3,rb0,
119.22140999999999,3,3-2,lb0,
119.22140999999999,1,4-1,,
119.55471,2,lp3,l1,
119.55471,3,lp2,r1,
119.55471,1,lp1,,
119.88801,2,,l2,
119.88801,3,,r2,
119.88801,1,,,
120.22130999999999,2,,lb1,
120.22130999999999,3,,rb1,
120.22130999999999,1,,,
120.55461,2,3-1,,
120.55461,3,2-2,,
120.55461,1,1-3,,
120.88790999999999,2,hj1,,
120.88790999999999,3,hj2,,
120.88790999999999,1,hj3,,
121.55451,2,lp1,l2,
121.55451,3,lp2,r2,
121.55451,1,lp3,,
121.92114,MOT_mc_special_03,cut8,,
121.92114,MOT_control_all,cut1B_10,,
121.92114,2,,l3,
121.92114,3,,r3,
121.92114,1,,,
127.35392999999999,2,1-2,lb1,
127.35392999999999,3,3-2,rb1,
127.35392999999999,1,4-2,,
127.68723,MOT_mc_bg_black_00,b0-35,,
127.68723,2,w2,,
127.68723,3,w2,,
127.68723,1,w2,,
127.88721,MOT_mc_back_00,bg3,,
128.12052,MOT_control_all,cut1B_11,,
128.42049,MOT_all,cut_12,,
129.22041,2,hj2,,
129.22041,3,hj2,,
129.22041,1,hj2,,
129.55371,MOT_mc_stage_color_00,scene-in,,
129.88701,2,w2,,
129.88701,3,w2,,
129.88701,1,w2,,
