43.29567,3,3-1,,
43.29567,4,3-1,,
43.29567,5,3-1,,
43.662299999999995,1,lp1,,
43.662299999999995,2,lp1,,
43.662299999999995,3,lp1,,
43.662299999999995,4,lp1,,
43.662299999999995,5,lp1,,
44.69553,1,,r1,
44.69553,2,,r1,
44.69553,3,,r1,
44.69553,4,,r1,
44.69553,5,,r1,
45.06216,1,,r2,
45.06216,2,,r2,
45.06216,3,,r2,
45.06216,4,,r2,
45.06216,5,,r2,
46.028729999999996,1,1-2,,
46.028729999999996,2,1-2,,
46.028729999999996,3,1-2,,
46.028729999999996,4,1-2,,
46.028729999999996,5,1-2,,
46.39536,1,lp2,,
46.39536,2,lp2,,
46.39536,3,lp2,,
46.39536,4,lp2,,
46.39536,5,lp2,,
47.36193,1,,rb1,
47.36193,2,,rb1,
47.36193,3,,rb1,
47.36193,4,,rb1,
47.36193,5,,rb1,
47.728559999999995,1,,rb0,
47.728559999999995,2,,rb0,
47.728559999999995,3,,rb0,
47.728559999999995,4,,rb0,
47.728559999999995,5,,rb0,
48.72846,1,sj2,,
48.72846,2,sj2,,
48.72846,3,sj2,,
48.72846,4,sj2,,
48.72846,5,sj2,,
49.328399999999995,1,lp2,,
49.328399999999995,2,lp2,,
49.328399999999995,3,lp2,,
49.328399999999995,4,lp2,,
49.328399999999995,5,lp2,,
51.22821,1,2-3,,
51.22821,2,2-3,,
51.22821,3,2-3,,
51.22821,4,2-3,,
51.22821,5,2-3,,
51.794819999999994,1,lp3,,
51.794819999999994,2,lp3,,
51.794819999999994,3,lp3,,
51.794819999999994,4,lp3,,
51.794819999999994,5,lp3,,
52.62807,4,3-1,,
52.62807,5,3-1,,
53.06136,2,3-1,,
53.06136,3,3-1,,
53.46132,1,3-1,,
53.86128,1,lp1,,
53.86128,2,lp1,,
53.86128,3,lp1,,
53.86128,4,lp1,,
53.86128,5,lp1,,
55.96107,1,sj1,,
55.96107,2,sj1,,
55.96107,3,sj1,,
55.96107,4,sj1,,
55.96107,5,sj1,,
56.49435,1,1-4,,
56.49435,2,1-4,,
56.49435,3,1-4,,
56.49435,4,1-4,,
56.49435,5,1-4,,
57.027629999999995,1,lp4,,
57.027629999999995,2,lp4,,
57.027629999999995,3,lp4,,
57.027629999999995,4,lp4,,
57.027629999999995,5,lp4,,
57.16095,1,sj4,,
57.16095,2,sj4,,
57.16095,3,sj4,,
57.16095,4,sj4,,
57.16095,5,sj4,,
57.56091,1,lp4,,
57.56091,2,lp4,,
57.56091,3,lp4,,
57.56091,4,lp4,,
57.56091,5,lp4,,
60.36063,4,4-1,,
60.36063,5,4-1,,
60.86058,2,4-1,,
60.86058,3,4-1,,
60.86058,4,w1,,
60.86058,5,w1,,
61.36053,1,4-1,,
61.36053,2,w1,,
61.36053,3,w1,,
61.827149999999996,1,lp1,,
61.827149999999996,2,lp1,,
61.827149999999996,3,lp1,,
61.827149999999996,4,lp1,,
61.827149999999996,5,lp1,,
65.32679999999999,1,1-2,,
65.32679999999999,2,1-2,,
65.32679999999999,3,1-2,,
65.32679999999999,4,1-2,,
65.32679999999999,5,1-2,,
65.79342,1,lp2,,
65.79342,2,lp2,,
65.79342,3,lp2,,
65.79342,4,lp2,,
65.79342,5,lp2,,
71.15955,1,,l1,
71.15955,2,,l1,
71.15955,3,,l1,
71.15955,4,,l1,
71.15955,5,,l1,
71.59284,1,,l2,
71.59284,2,,l2,
71.59284,3,,l2,
71.59284,4,,l2,
71.59284,5,,l2,
72.02613,1,2-4,,
72.02613,2,2-4,,
72.02613,3,2-4,,
72.02613,4,2-4,,
72.02613,5,2-4,,
72.59273999999999,1,lp4,,
72.59273999999999,2,lp4,,
72.59273999999999,3,lp4,,
72.59273999999999,4,lp4,,
72.59273999999999,5,lp4,,
72.92604,1,4-3,,
73.42599,2,4-3,,
73.42599,3,4-3,,
73.42599,1,w3,,
73.89260999999999,4,4-3,,
73.89260999999999,5,4-3,,
73.89260999999999,2,w3,,
73.89260999999999,3,w3,,
74.32589999999999,1,lp3,,
74.32589999999999,2,lp3,,
74.32589999999999,3,lp3,,
74.32589999999999,4,lp3,,
74.32589999999999,5,lp3,,
74.6592,1,,lb1,
74.6592,2,,lb1,
74.6592,3,,lb1,
74.6592,4,,lb1,
74.6592,5,,lb1,
75.02583,1,,lb0,
75.02583,2,,lb0,
75.02583,3,,lb0,
75.02583,4,,lb0,
75.02583,5,,lb0,
76.42569,1,3-1,,
76.42569,2,3-1,,
76.42569,3,3-1,,
76.42569,4,3-1,,
76.42569,5,3-1,,
76.79231999999999,1,lp1,,
76.79231999999999,2,lp1,,
76.79231999999999,3,lp1,,
76.79231999999999,4,lp1,,
76.79231999999999,5,lp1,,
78.59214,1,,r1,
78.59214,2,,r1,
78.59214,3,,r1,
78.59214,4,,r1,
78.59214,5,,r1,
78.9921,1,,r2,
78.9921,2,,r2,
78.9921,3,,r2,
78.9921,4,,r2,
78.9921,5,,r2,
82.02512999999999,1,,rb1,
82.02512999999999,2,,rb1,
82.02512999999999,3,,rb1,
82.02512999999999,4,,rb1,
82.02512999999999,5,,rb1,
82.42509,1,,rb0,
82.42509,2,,rb0,
82.42509,3,,rb0,
82.42509,4,,rb0,
82.42509,5,,rb0,
85.25814,1,1-2,,
85.25814,2,1-2,,
85.25814,3,1-2,,
85.25814,4,1-2,,
85.25814,5,1-2,,
85.75809,1,lp2,,
85.75809,2,lp2,,
85.75809,3,lp2,,
85.75809,4,lp2,,
85.75809,5,lp2,,
86.29137,4,,l1,
86.29137,5,,r1,
86.75798999999999,2,,l1,
86.75798999999999,3,,r1,
89.65769999999999,1,sj2,,
89.65769999999999,2,sj2,,
89.65769999999999,3,sj2,,
89.65769999999999,4,sj2,,
89.65769999999999,5,sj2,,
90.05766,1,lp2,,
90.05766,2,lp2,,
90.05766,3,lp2,,
90.05766,4,lp2,,
90.05766,5,lp2,,
90.62427,1,2-4,,
90.62427,2,2-4,,
90.62427,3,2-4,,
90.62427,4,2-4,,
90.62427,5,2-4,,
91.09089,1,lp4,,
91.09089,2,lp4,,
91.09089,3,lp4,,
91.09089,4,lp4,,
91.09089,5,lp4,,
93.35732999999999,4,,lb0,
93.35732999999999,5,,rb0,
93.82395,2,,lb0,
93.82395,3,,rb0,
97.62357,2,4-3,,
98.05686,2,w3,,
99.02342999999999,3,4-3,,
99.52337999999999,3,w3,,
100.45662,4,4-3,,
100.95657,4,w3,,
101.95647,5,4-3,,
102.45642,5,w3,,
103.35633,1,4-3,,
103.85628,1,w3,,
104.6562,1,3-1,,
104.6562,2,3-1,,
104.6562,3,3-1,,
104.6562,4,3-1,,
104.6562,5,3-1,,
105.12281999999999,1,lp1,,
105.12281999999999,2,lp1,,
105.12281999999999,3,lp1,,
105.12281999999999,4,lp1,,
105.12281999999999,5,lp1,,
