time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
94.883721,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,7
95.232558,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
95.406977,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
96.017442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,172,7
96.27907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,344,0
106.046512,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
106.22093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
106.395349,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
106.569767,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
106.918605,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
107.267442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
107.616279,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
107.965116,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
108.139535,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
108.488372,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
111.27907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
111.627907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
111.802326,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
111.976744,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
112.151163,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
112.5,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
112.848837,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
113.197674,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
113.546512,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
113.72093,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
114.069767,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
114.418605,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
114.593023,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
115.465116,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
115.813953,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
115.988372,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
116.860465,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
117.209302,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,0
117.732558,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
118.255814,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
118.77907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
119.302326,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
119.825581,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,78,0
121.395349,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,100,0
121.569767,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
126.976744,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,400,0
