28.56381,1,lp2,lb0,
28.56381,2,lp2,lb0,
28.56381,3,lp2,lb0,
28.56381,4,lp2,lb0,
28.56381,5,lp2,lb0,
29.497049999999998,5,2-3,,
29.63037,3,2-3,,
29.76369,1,2-3,,
29.897009999999998,2,2-3,,
30.03033,4,2-3,,
30.330299999999998,1,lp3,,
30.330299999999998,2,lp3,,
30.330299999999998,3,lp3,,
30.330299999999998,4,lp3,,
30.330299999999998,5,lp3,,
30.6636,1,3-4,,
30.6636,2,3-4,,
30.6636,3,3-4,,
30.6636,4,3-4,,
30.6636,5,3-4,,
30.9969,1,lp4,,
30.9969,2,lp4,,
30.9969,3,lp4,,
30.9969,4,lp4,,
30.9969,5,lp4,,
32.83005,1,j4-2,,
32.83005,2,j4-2,,
32.83005,3,j4-2,,
32.83005,4,j4-2,,
32.83005,5,j4-2,,
33.463319999999996,4,sj2,,
33.463319999999996,5,sj2,,
33.863279999999996,2,sj2,,
33.863279999999996,3,sj2,,
34.296569999999996,1,sj2,,
34.296569999999996,2,sj2,,
34.296569999999996,3,sj2,,
34.296569999999996,4,sj2,,
34.296569999999996,5,sj2,,
34.663199999999996,1,lp2,,
34.663199999999996,2,lp2,,
34.663199999999996,3,lp2,,
34.663199999999996,4,lp2,,
34.663199999999996,5,lp2,,
38.362829999999995,4,,l1,
38.56281,2,,l1,
38.762789999999995,1,,l1,
38.96277,3,,l1,
39.162749999999996,5,,l1,
40.49595,1,2-1,,
40.49595,2,2-1,,
40.49595,3,2-1,,
40.49595,4,2-1,,
40.49595,5,2-1,,
40.92924,1,lp1,,
40.92924,2,lp1,,
40.92924,3,lp1,,
40.92924,4,lp1,,
40.92924,5,lp1,,
43.329,4,,lb0,
43.52898,2,,lb0,
43.72896,1,,lb0,
43.92894,3,,lb0,
44.12892,5,,lb0,
45.12882,1,1-3,,
45.12882,2,1-3,,
45.12882,3,1-3,,
45.12882,4,1-3,,
45.12882,5,1-3,,
45.49545,1,lp3,,
45.49545,2,lp3,,
45.49545,3,lp3,,
45.49545,4,lp3,,
45.49545,5,lp3,,
47.06196,1,sj3,,
47.06196,2,sj3,,
47.06196,3,sj3,,
47.06196,4,sj3,,
47.06196,5,sj3,,
47.46192,1,j3-4,,
47.46192,2,j3-4,,
47.46192,3,j3-4,,
47.46192,4,j3-4,,
47.46192,5,j3-4,,
48.028529999999996,1,lp4,,
48.028529999999996,2,lp4,,
48.028529999999996,3,lp4,,
48.028529999999996,4,lp4,,
48.028529999999996,5,lp4,,
48.39516,1,4-2,,
48.39516,2,4-2,,
48.39516,3,4-2,,
48.39516,4,4-2,,
48.39516,5,4-2,,
48.72846,1,lp2,,
48.72846,2,lp2,,
48.72846,3,lp2,,
48.72846,4,lp2,,
48.72846,5,lp2,,
49.02843,1,sj2,,
49.02843,2,sj2,,
49.02843,3,sj2,,
49.02843,4,sj2,,
49.02843,5,sj2,,
49.42839,1,j2-1,,
49.42839,2,j2-1,,
49.42839,3,j2-1,,
49.42839,4,j2-1,,
49.42839,5,j2-1,,
49.995,1,lp1,,
49.995,2,lp1,,
49.995,3,lp1,,
49.995,4,lp1,,
49.995,5,lp1,,
50.161649999999995,1,1-4,,
50.161649999999995,2,1-4,,
50.161649999999995,3,1-4,,
50.161649999999995,4,1-4,,
50.161649999999995,5,1-4,,
50.59494,1,lp4,,
50.59494,2,lp4,,
50.59494,3,lp4,,
50.59494,4,lp4,,
50.59494,5,lp4,,
52.72806,4,4-1,l1,
52.928039999999996,2,4-1,l1,
53.12802,1,4-1,l1,
53.12802,4,lp1,,
53.327999999999996,3,4-1,l1,
53.52798,5,4-1,l1,
53.52798,2,lp1,,
53.727959999999996,1,lp1,,
53.92794,3,lp1,,
54.127919999999996,5,lp1,,
54.76119,1,1-3,,
54.76119,2,1-3,,
54.76119,3,1-3,,
54.76119,4,1-3,,
54.76119,5,1-3,,
55.12782,1,lp3,,
55.12782,2,lp3,,
55.12782,3,lp3,,
55.12782,4,lp3,,
55.12782,5,lp3,,
57.460919999999994,4,3-1,lb0,
57.6609,2,3-1,lb0,
57.860879999999995,1,3-1,lb0,
57.860879999999995,4,lp1,,
58.06086,3,3-1,lb0,
58.06086,2,lp1,,
58.260839999999995,5,3-1,lb0,
58.260839999999995,1,lp1,,
58.594139999999996,1,j1-3,,
58.594139999999996,2,j1-3,,
58.594139999999996,3,j1-3,,
58.594139999999996,4,j1-3,,
58.594139999999996,5,j1-3,,
59.22741,1,lp3,,
59.22741,2,lp3,,
59.22741,3,lp3,,
59.22741,4,lp3,,
59.22741,5,lp3,,
61.19388,1,3-4,,
61.19388,2,3-4,,
61.19388,3,3-4,,
61.19388,4,3-4,,
61.19388,5,3-4,,
61.59384,1,lp4,,
61.59384,2,lp4,,
61.59384,3,lp4,,
61.59384,4,lp4,,
61.59384,5,lp4,,
63.460319999999996,4,,r1,
63.460319999999996,5,,l1,
63.72696,2,,r1,
63.72696,3,,l1,
63.72696,4,,r2,
63.72696,5,,l2,
64.62687,1,j4-2,,
64.62687,2,j4-2,,
64.62687,3,j4-2,,
64.62687,4,j4-2,,
64.62687,5,j4-2,,
65.22681,1,lp2,,
65.22681,2,lp2,,
65.22681,3,lp2,,
65.22681,4,lp2,,
65.22681,5,lp2,,
66.29337,2,2-3,,
66.79332,3,2-3,,
66.79332,2,w3,,
67.25994,4,2-3,,
67.25994,3,w3,,
67.72655999999999,5,2-3,,
67.72655999999999,4,w3,,
68.15984999999999,1,2-3,,
68.15984999999999,5,w3,,
68.55981,1,lp3,,
68.55981,2,lp3,,
68.55981,3,lp3,,
68.55981,4,lp3,,
68.55981,5,lp3,,
70.12631999999999,1,3-4,,
70.12631999999999,2,3-4,,
70.12631999999999,3,3-4,,
70.12631999999999,4,3-4,,
70.12631999999999,5,3-4,,
70.49295,1,lp4,,
70.49295,2,lp4,,
70.49295,3,lp4,,
70.49295,4,lp4,,
70.49295,5,lp4,,
74.62586999999999,1,4-1,,
74.62586999999999,2,4-1,,
74.62586999999999,3,4-1,,
74.62586999999999,4,4-1,,
74.62586999999999,5,4-1,,
74.99249999999999,1,lp1,,
74.99249999999999,2,lp1,,
74.99249999999999,3,lp1,,
74.99249999999999,4,lp1,,
74.99249999999999,5,lp1,,
76.29236999999999,1,,r1,
76.29236999999999,2,,r2,
76.29236999999999,3,,lb0,
76.29236999999999,4,,r3,
76.29236999999999,5,,lb1,
76.89231,1,,rb0,
76.89231,2,,rb1,
76.89231,3,,l1,
76.89231,4,,rb2,
76.89231,5,,l2,
77.69223,1,j1-2,,
77.69223,2,j1-2,,
77.69223,3,j1-2,,
77.69223,4,j1-2,,
77.69223,5,j1-2,,
78.29217,1,lp2,,
78.29217,2,lp2,,
78.29217,3,lp2,,
78.29217,4,lp2,,
78.29217,5,lp2,,
79.05875999999999,1,j2-3,,
79.05875999999999,2,j2-3,,
79.05875999999999,3,j2-3,,
79.05875999999999,4,j2-3,,
79.05875999999999,5,j2-3,,
79.6587,1,lp3,,
79.6587,2,lp3,,
79.6587,3,lp3,,
79.6587,4,lp3,,
79.6587,5,lp3,,
80.52528,2,3-1,,
81.02523,3,3-1,,
81.02523,2,w1,,
81.49185,4,3-1,,
81.49185,3,w1,,
81.95846999999999,5,3-1,,
81.95846999999999,4,w1,,
82.39175999999999,1,3-1,,
82.39175999999999,5,w1,,
82.79172,1,lp1,,
82.79172,2,lp1,,
82.79172,3,lp1,,
82.79172,4,lp1,,
82.79172,5,lp1,,
84.35822999999999,1,1-4,,
84.35822999999999,2,1-4,,
84.35822999999999,3,1-4,,
84.35822999999999,4,1-4,,
84.35822999999999,5,1-4,,
84.72485999999999,1,lp4,,
84.72485999999999,2,lp4,,
84.72485999999999,3,lp4,,
84.72485999999999,4,lp4,,
84.72485999999999,5,lp4,,
91.72416,1,j4-2,,
91.72416,2,j4-2,,
91.72416,3,j4-2,,
91.72416,4,j4-2,,
91.72416,5,j4-2,,
92.29077,1,sj2,,
92.29077,2,sj2,,
92.29077,3,sj2,,
92.29077,4,sj2,,
92.29077,5,sj2,,
92.82405,1,lp2,,
92.82405,2,lp2,,
92.82405,3,lp2,,
92.82405,4,lp2,,
92.82405,5,lp2,,
95.45711999999999,4,,rb1,
95.45711999999999,5,,lb1,
95.72376,2,,rb0,
95.72376,3,,lb0,
95.72376,4,,rb0,
95.72376,5,,lb0,
97.3236,1,2-1,,
97.3236,2,2-1,,
97.3236,3,2-1,,
97.3236,4,2-1,,
97.3236,5,2-1,,
97.85687999999999,1,lp1,,
97.85687999999999,2,lp1,,
97.85687999999999,3,lp1,,
97.85687999999999,4,lp1,,
97.85687999999999,5,lp1,,
