30.730259999999998,1,lp4,,
30.730259999999998,2,lp4,,
30.730259999999998,3,lp4,,
30.730259999999998,4,lp4,,
30.730259999999998,5,lp4,,
32.89671,1,,rb2,
32.89671,2,,rb2,
32.89671,3,,rb2,
32.89671,4,,rb2,
32.89671,5,,rb2,
33.33,1,,rb1,
33.33,2,,rb1,
33.33,3,,rb1,
33.33,4,,rb1,
33.33,5,,rb1,
33.72996,1,,rb0,
33.72996,2,,rb0,
33.72996,3,,rb0,
33.72996,4,,rb0,
33.72996,5,,rb0,
34.49655,4,4-2,,
34.49655,5,4-2,,
34.86318,2,4-2,,
34.86318,3,4-2,,
35.22981,1,4-2,,
35.59644,1,lp2,,
35.59644,2,lp2,,
35.59644,3,lp2,,
35.59644,4,lp2,,
35.59644,5,lp2,,
37.962869999999995,1,j2-3,,
37.962869999999995,2,j2-3,,
37.962869999999995,3,j2-3,,
37.962869999999995,4,j2-3,,
37.962869999999995,5,j2-3,,
38.52948,1,lp3,,
38.52948,2,lp3,,
38.52948,3,lp3,,
38.52948,4,lp3,,
38.52948,5,lp3,,
41.3292,1,sp3-4,,
41.3292,2,sp3-4,,
41.3292,3,sp3-4,,
41.3292,4,sp3-4,,
41.3292,5,sp3-4,,
43.49565,1,sj4,,
43.49565,2,sj4,,
43.49565,3,sj4,,
43.49565,4,sj4,,
43.49565,5,sj4,,
43.89561,1,lp4,,
43.89561,2,lp4,,
43.89561,3,lp4,,
43.89561,4,lp4,,
43.89561,5,lp4,,
45.46212,1,,l1,
45.46212,2,,l1,
45.46212,3,,l1,
45.46212,4,,l1,
45.46212,5,,l1,
45.79542,1,,l2,
45.79542,2,,l2,
45.79542,3,,l2,
45.79542,4,,l2,
45.79542,5,,l2,
47.661899999999996,1,4-1,lb1,
47.661899999999996,2,4-1,lb1,
47.661899999999996,3,4-1,lb1,
47.661899999999996,4,4-1,lb1,
47.661899999999996,5,4-1,lb1,
48.16185,1,lp1,lb0,
48.16185,2,lp1,lb0,
48.16185,3,lp1,lb0,
48.16185,4,lp1,lb0,
48.16185,5,lp1,lb0,
50.42829,4,1-2,r1,
50.59494,2,1-2,r1,
50.76159,1,1-2,r1,
50.76159,4,w2,,
50.928239999999995,3,1-2,r1,
50.928239999999995,2,w2,,
51.09489,5,1-2,r1,
51.09489,1,w2,,
51.26154,3,w2,,
51.52818,1,lp2,,
51.52818,2,lp2,,
51.52818,3,lp2,,
51.52818,4,lp2,,
51.52818,5,lp2,,
55.06116,5,2-3,rb0,
55.22781,3,2-3,rb0,
55.394459999999995,1,2-3,rb0,
55.394459999999995,5,w3,,
55.56111,2,2-3,rb0,
55.56111,3,w3,,
55.727759999999996,4,2-3,rb0,
55.727759999999996,1,w3,,
55.89441,2,w3,,
56.12772,1,lp3,,
56.12772,2,lp3,,
56.12772,3,lp3,,
56.12772,4,lp3,,
56.12772,5,lp3,,
57.794219999999996,4,j3-2,l1,
57.794219999999996,5,j3-2,r1,
58.260839999999995,4,w2,,
58.260839999999995,5,w2,,
59.26074,2,j3-2,l1,
59.26074,3,j3-2,r1,
59.72736,2,w2,,
59.72736,3,w2,,
60.593939999999996,1,j3-2,,
61.093889999999995,1,lp2,,
61.093889999999995,2,lp2,,
61.093889999999995,3,lp2,,
61.093889999999995,4,lp2,,
61.093889999999995,5,lp2,,
63.127019999999995,4,j2-4,lb0,
63.127019999999995,5,j2-4,rb0,
63.6603,4,w4,,
63.6603,5,w4,,
64.19358,2,j2-4,lb0,
64.19358,3,j2-4,rb0,
64.72686,2,w4,,
64.72686,3,w4,,
65.19348,1,j2-4,,
65.62677,1,lp4,,
65.62677,2,lp4,,
65.62677,3,lp4,,
65.62677,4,lp4,,
65.62677,5,lp4,,
68.65979999999999,4,,r1,
68.65979999999999,5,,l1,
68.95976999999999,2,,r1,
68.95976999999999,3,,l1,
68.95976999999999,4,,r2,
68.95976999999999,5,,l2,
70.09299,1,j4-1,,
70.09299,2,j4-1,,
70.09299,3,j4-1,,
70.09299,4,j4-1,,
70.09299,5,j4-1,,
70.55960999999999,1,lp1,,
70.55960999999999,2,lp1,,
70.55960999999999,3,lp1,,
70.55960999999999,4,lp1,,
70.55960999999999,5,lp1,,
71.95947,2,j1-3,,
72.42609,2,w3,,
73.19268,3,j1-3,,
73.6593,3,w3,,
74.39256,4,j1-3,,
74.85918,4,w3,,
75.55910999999999,5,j1-3,,
76.02573,5,w3,,
76.89231,1,j1-3,,
77.35893,1,lp3,,
77.35893,2,lp3,,
77.35893,3,lp3,,
77.35893,4,lp3,,
77.35893,5,lp3,,
78.59214,1,3-2,,
78.59214,2,3-2,,
78.59214,3,3-2,,
78.59214,4,3-2,,
78.59214,5,3-2,,
79.02543,1,lp2,,
79.02543,2,lp2,,
79.02543,3,lp2,,
79.02543,4,lp2,,
79.02543,5,lp2,,
81.52517999999999,1,sj2,,
81.52517999999999,2,sj2,,
81.52517999999999,3,sj2,,
81.52517999999999,4,sj2,,
81.52517999999999,5,sj2,,
81.85848,1,sj2,,
81.85848,2,sj2,,
81.85848,3,sj2,,
81.85848,4,sj2,,
81.85848,5,sj2,,
82.29177,1,lp2,,
82.29177,2,lp2,,
82.29177,3,lp2,,
82.29177,4,lp2,,
82.29177,5,lp2,,
83.99159999999999,2,,rb0,
83.99159999999999,3,,lb0,
83.99159999999999,4,,rb1,
83.99159999999999,5,,lb1,
84.55821,4,,rb0,
84.55821,5,,lb0,
85.92474,1,sp2-3,,
85.92474,2,sp2-3,,
85.92474,3,sp2-3,,
85.92474,4,sp2-3,,
85.92474,5,sp2-3,,
87.62456999999999,1,sj2,,
87.62456999999999,2,sj2,,
87.62456999999999,3,sj2,,
87.62456999999999,4,sj2,,
87.62456999999999,5,sj2,,
88.15785,1,j2-4,,
88.15785,2,j2-4,,
88.15785,3,j2-4,,
88.15785,4,j2-4,,
88.15785,5,j2-4,,
88.79111999999999,1,lp4,,
88.79111999999999,2,lp4,,
88.79111999999999,3,lp4,,
88.79111999999999,4,lp4,,
88.79111999999999,5,lp4,,
89.12442,1,4-3,,
89.12442,2,4-3,,
89.12442,3,4-3,,
89.12442,4,4-3,,
89.12442,5,4-3,,
89.52438,1,lp3,,
89.52438,2,lp3,,
89.52438,3,lp3,,
89.52438,4,lp3,,
89.52438,5,lp3,,
91.85748,1,,r1,
91.85748,2,,r1,
91.85748,3,,r1,
91.85748,4,,r1,
91.85748,5,,r1,
92.45742,1,,r2,
92.45742,2,,r2,
92.45742,3,,r2,
92.45742,4,,r2,
92.45742,5,,r2,
92.75739,1,,r3,
92.75739,2,,r3,
92.75739,3,,r3,
92.75739,4,,r3,
92.75739,5,,r3,
93.75729,1,3-4,,
93.75729,2,3-4,,
93.75729,3,3-4,,
93.75729,4,3-4,,
93.75729,5,3-4,,
94.12392,1,lp4,,
94.12392,2,lp4,,
94.12392,3,lp4,,
94.12392,4,lp4,,
94.12392,5,lp4,,
95.12382,1,,rb2,
95.12382,2,,rb2,
95.12382,3,,rb2,
95.12382,4,,rb2,
95.12382,5,,rb2,
95.49045,1,,rb1,
95.49045,2,,rb1,
95.49045,3,,rb1,
95.49045,4,,rb1,
95.49045,5,,rb1,
95.75708999999999,1,,rb0,
95.75708999999999,2,,rb0,
95.75708999999999,3,,rb0,
95.75708999999999,4,,rb0,
95.75708999999999,5,,rb0,
97.95687,1,4-1,l1,
97.95687,2,4-1,l1,
97.95687,3,4-1,l1,
97.95687,4,4-1,l1,
97.95687,5,4-1,l1,
98.35683,1,lp1,,
98.35683,2,lp1,,
98.35683,3,lp1,,
98.35683,4,lp1,,
98.35683,5,lp1,,
98.79012,1,,lb0,
98.79012,2,,lb0,
98.79012,3,,lb0,
98.79012,4,,lb0,
98.79012,5,,lb0,
99.39005999999999,1,,r1,
99.39005999999999,2,,r1,
99.39005999999999,3,,r1,
99.39005999999999,4,,r1,
99.39005999999999,5,,r1,
100.28997,1,,rb0,
100.28997,2,,rb0,
100.28997,3,,rb0,
100.28997,4,,rb0,
100.28997,5,,rb0,
