time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
86.808511,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,141,0
86.914894,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,141,0
87.659574,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,141,0
87.712766,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,141,0
88.510638,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,0
98.723404,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,300,0
100.212766,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,14
102.12766,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,0
113.085106,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,6
113.297872,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,6
113.510638,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,6
114.042553,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,0
117.446809,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,141,0
117.553191,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,141,0
119.148936,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,141,0
127.659574,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,47,0
128.93617,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,141,0
131.06383,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,300,0
